run_id,selfcal_dir,selfcal_name,label,scan_tag,start_integration,n_integrations,cycle,cycle_index,requested_niter,iterdone,nmajordone,stopcode,stack_elapsed_s,cycle_elapsed_s,tclean_elapsed_s,gaincal_elapsed_s,applycal_elapsed_s,export_elapsed_s,peak_jy_per_beam,residual_peak_jy_per_beam,model_sum_jy,dr_peak_over_residual,nminor_cycles_total,nmajor_cycles_used
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0170,scan06,170,1,sc1,1.0,300.0,300.0,10.0,1.0,98.72926449996885,2.7473760829889216,2.445567749964539,0.10773016599705443,0.05302512500202283,0.030551582982297987,19.62677001953125,0.2565687298774719,24.471733272075653,76.49712429454787,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0170,scan06,170,1,sc2,2.0,1000.0,1000.0,24.0,1.0,98.72926449996885,6.2627930419985205,5.975670374988113,0.10568087501451373,0.0499285829719156,0.028566916997078806,19.914979934692383,0.08525440841913223,23.637041192501783,233.59472318176563,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0170,scan06,170,1,sc3,3.0,2000.0,2000.0,44.0,1.0,98.72926449996885,10.918795083009172,10.630751624994446,0.10462095797993243,0.05010345799382776,0.02428870799485594,19.951034545898438,0.04278155788779259,22.917938804719597,466.3466112717537,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0170,scan06,170,1,sc4,4.0,6000.0,6000.0,124.0,1.0,98.72926449996885,29.7117454999825,29.418895666953176,0.1042280420078896,0.058419707987923175,0.022938332986086607,19.95614242553711,0.013513867743313313,20.99689050996676,1476.7158303300287,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0170,scan06,170,1,final,5.0,10000.0,10000.0,204.0,1.0,98.72926449996885,48.982483083033,48.84740029100794,nan,nan,0.026557500008493662,19.967132568359375,0.00823185034096241,20.021433412563056,2425.594701230314,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0171,scan06,171,1,sc1,1.0,300.0,300.0,10.0,1.0,100.04500687500695,2.7837356249801815,2.4900762920151465,0.10626608302118257,0.05383712501497939,0.02726204099599272,19.83741569519043,0.2465580552816391,24.04859283193946,80.45738222801313,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0171,scan06,171,1,sc2,2.0,1000.0,1000.0,24.0,1.0,100.04500687500695,6.1066425839671865,5.820655166986398,0.10766104102367535,0.04898283298825845,0.02253395796287805,20.078954696655273,0.08423550426959991,23.274268927052617,238.36688425811025,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0171,scan06,171,1,sc3,3.0,2000.0,2000.0,44.0,1.0,100.04500687500695,11.072621874976903,10.776746291958261,0.10359733301447704,0.05149816698394716,0.02006608300143853,20.11118507385254,0.04266265779733658,22.660040685907006,471.40019192869124,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0171,scan06,171,1,sc4,4.0,6000.0,6000.0,124.0,1.0,100.04500687500695,30.250849917007145,29.96075591701083,0.10525733296526596,0.056185666006058455,0.02291674999287352,20.123136520385742,0.013532410375773907,20.950157290906645,1487.032683875057,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0171,scan06,171,1,final,5.0,10000.0,10000.0,204.0,1.0,100.04500687500695,49.70202791702468,49.55713820800884,nan,nan,0.03157858399208635,20.1234130859375,0.008352641016244888,19.992188098840415,2409.227578055835,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0172,scan06,172,1,sc1,1.0,300.0,300.0,10.0,1.0,99.67798358300934,2.8135782500030473,2.5148984999977984,0.11151633400004357,0.05300775001524016,0.02727424999466166,20.40673828125,0.2328849881887436,23.868582647293806,87.62582096837941,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0172,scan06,172,1,sc2,2.0,1000.0,1000.0,24.0,1.0,99.67798358300934,6.257418624998536,5.966056582983583,0.10453629196854308,0.05216287501389161,0.024806666013319045,20.598310470581055,0.08453736454248428,23.74226068984717,243.65924561356968,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0172,scan06,172,1,sc3,3.0,2000.0,2000.0,44.0,1.0,99.67798358300934,11.092590499960352,10.793265666987281,0.10285670799203217,0.05043175001628697,0.02692650002427399,20.643735885620117,0.04285158962011337,23.13052754988894,481.7495936237219,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0172,scan06,172,1,sc4,4.0,6000.0,6000.0,124.0,1.0,99.67798358300934,30.55975400004536,30.24629379203543,0.1141521250247024,0.05821250000735745,0.023751042026560754,20.653045654296875,0.013692240230739117,20.98349660402164,1508.3759345626095,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0172,scan06,172,1,final,5.0,10000.0,10000.0,204.0,1.0,99.67798358300934,48.825405750016216,48.68541733297752,nan,nan,0.03325300000142306,20.660175323486328,0.008441769517958164,20.039583592733834,2447.374958477126,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0173,scan06,173,1,sc1,1.0,300.0,300.0,10.0,1.0,100.64966187498067,2.76328429201385,2.4653692090068944,0.10970708302920684,0.055620750004891306,0.024733124999329448,20.795631408691406,0.243391752243042,24.126502925530076,85.44098646336076,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0173,scan06,173,1,sc2,2.0,1000.0,1000.0,24.0,1.0,100.64966187498067,6.24311558296904,5.950206207984593,0.10467883304227144,0.05007470800774172,0.02438104199245572,20.997411727905273,0.08483299612998962,24.3434142107144,247.51467808269948,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0173,scan06,173,1,sc3,3.0,2000.0,2000.0,44.0,1.0,100.64966187498067,11.219617958005983,10.903836416022386,0.11564216599799693,0.05043483403278515,0.025517083005979657,21.022567749023438,0.04244860261678696,23.55850269831717,495.2475806755942,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0173,scan06,173,1,sc4,4.0,6000.0,6000.0,124.0,1.0,100.64966187498067,30.571329165948555,30.2492492920137,0.115736416017171,0.06261716695735231,0.0268969580065459,21.02764892578125,0.013587565161287785,21.556886725127697,1547.5656363872274,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0173,scan06,173,1,final,5.0,10000.0,10000.0,204.0,1.0,100.64966187498067,49.72954445803771,49.57857716700528,nan,nan,0.03211999998893589,21.042884826660156,0.008320363238453865,20.483389302622527,2529.082471953527,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0174,scan06,174,1,sc1,1.0,300.0,300.0,10.0,1.0,100.9987180000171,2.7939898330369033,2.4893342499854043,0.10976241598837078,0.054452500015031546,0.03267870901618153,20.848857879638672,0.245980367064476,24.801010692492127,84.75821923695968,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0174,scan06,174,1,sc2,2.0,1000.0,1000.0,24.0,1.0,100.9987180000171,6.15390470798593,5.863698750035837,0.10268491698661819,0.052061582973692566,0.0266721670050174,21.004413604736328,0.08556484431028366,24.848422383889556,245.479481369335,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0174,scan06,174,1,sc3,3.0,2000.0,2000.0,44.0,1.0,100.9987180000171,11.032211208017543,10.71597495797323,0.11284333298681304,0.05399024998769164,0.03517212503356859,21.046602249145508,0.04301721975207329,24.29306161776185,489.2599375423636,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0174,scan06,174,1,sc4,4.0,6000.0,6000.0,124.0,1.0,100.9987180000171,30.624696208979003,30.30856420804048,0.1178665419574827,0.05923820903990418,0.026623416983056813,21.03972816467285,0.013321291655302048,22.13152089191135,1579.4060147537393,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0174,scan06,174,1,final,5.0,10000.0,10000.0,204.0,1.0,100.9987180000171,50.26975799998036,50.13306329201441,nan,nan,0.024759333988185972,21.057586669921875,0.007919524796307087,20.95842830929905,2658.9457336810324,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0175,scan06,175,1,sc1,1.0,300.0,300.0,10.0,1.0,101.38079408300109,2.7752297499682754,2.4683824999956414,0.11450983298709616,0.05387237499235198,0.024071666004601866,20.649267196655273,0.24046427011489868,24.613542264327407,85.87249651180458,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0175,scan06,175,1,sc2,2.0,1000.0,1000.0,24.0,1.0,101.38079408300109,6.292297124979086,5.983832625031937,0.11247029196238145,0.05539300001692027,0.03568983299192041,20.826641082763672,0.08464231342077255,24.66500455699861,246.0547241806896,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0175,scan06,175,1,sc3,3.0,2000.0,2000.0,44.0,1.0,101.38079408300109,11.131467292027082,10.826020417036489,0.1063621659995988,0.05229329195572063,0.028694709006231278,20.84404754638672,0.04230894520878792,24.078568637371063,492.66289772823825,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0175,scan06,175,1,sc4,4.0,6000.0,6000.0,124.0,1.0,101.38079408300109,30.948441250016913,30.641836250026245,0.11138187500182539,0.05952362500829622,0.026337666029576212,20.8404483795166,0.012669792398810387,21.7493359639775,1644.8926488703466,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0175,scan06,175,1,final,5.0,10000.0,10000.0,204.0,1.0,101.38079408300109,50.11737329198513,49.98333412501961,nan,nan,0.02089658402837813,20.846769332885742,0.007377434056252241,20.56894929194823,2825.747973337489,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0176,scan06,176,1,sc1,1.0,300.0,300.0,10.0,1.0,100.87243170797592,2.8497972500044852,2.538944666972384,0.11228312499588355,0.05557366699213162,0.027870540972799063,20.42096710205078,0.2333112508058548,24.626356046646833,87.52671391335376,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0176,scan06,176,1,sc2,2.0,1000.0,1000.0,24.0,1.0,100.87243170797592,6.440009958983865,6.137035415973514,0.10604587499983609,0.0523721250356175,0.03470808296697214,20.599361419677734,0.08293219655752182,24.726861225441098,248.38798771463874,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0176,scan06,176,1,sc3,3.0,2000.0,2000.0,44.0,1.0,100.87243170797592,11.101045374991372,10.8090771670104,0.10369816701859236,0.05299245804781094,0.028478417021688074,20.611204147338867,0.04199080914258957,24.09376705624163,490.85036864492713,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0176,scan06,176,1,sc4,4.0,6000.0,6000.0,124.0,1.0,100.87243170797592,30.494782334018964,30.195801041962113,0.10849091701675206,0.058844166982453316,0.024389333033468574,20.607242584228516,0.012806572020053864,22.173520545708016,1609.1146445715176,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0176,scan06,176,1,final,5.0,10000.0,10000.0,204.0,1.0,100.87243170797592,49.86302870797226,49.698496041994076,nan,nan,0.053103125013876706,20.62030601501465,0.007484348025172949,21.102366698614787,2755.1238859630867,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0177,scan06,177,1,sc1,1.0,300.0,300.0,10.0,1.0,101.46466833300656,2.885578333050944,2.5786240000161342,0.11621033301344141,0.05331104196375236,0.02675058296881616,20.361173629760742,0.2271941751241684,24.68465714342892,89.620139330741,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0177,scan06,177,1,sc2,2.0,1000.0,1000.0,24.0,1.0,101.46466833300656,6.454639374976978,6.154375250043813,0.10896362503990531,0.0504339580074884,0.023242208000738174,20.473102569580078,0.08182289451360703,24.921801413409412,250.21239704708114,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0177,scan06,177,1,sc3,3.0,2000.0,2000.0,44.0,1.0,101.46466833300656,10.991274291998707,10.692162875027861,0.10881454200716689,0.048481375037226826,0.02677779202349484,20.505300521850586,0.041455890983343124,24.334701081737876,494.62935267968464,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0177,scan06,177,1,sc4,4.0,6000.0,6000.0,124.0,1.0,101.46466833300656,30.903939708019607,30.596659749979153,0.11026187497191131,0.059222959040198475,0.02803950000088662,20.499414443969727,0.012836126610636711,22.113196214544587,1597.0093678402018,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0177,scan06,177,1,final,5.0,10000.0,10000.0,204.0,1.0,101.46466833300656,50.10590808396228,49.97074470896041,nan,nan,0.027540374954696745,20.505041122436523,0.007512045558542013,20.868753423914313,2729.6215075692744,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0178,scan06,178,1,sc1,1.0,300.0,300.0,10.0,1.0,103.30263308301801,2.845666875015013,2.505666083015967,0.13137399998959154,0.05691612500231713,0.030409124970901757,20.120826721191406,0.2158420979976654,24.398620123043656,93.22012206075313,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0178,scan06,178,1,sc2,2.0,1000.0,1000.0,24.0,1.0,103.30263308301801,6.255506333021913,5.962946958024986,0.10372312500840053,0.0544610419892706,0.024716875050216913,20.230348587036133,0.0816371738910675,24.47274747956544,247.80804654054393,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0178,scan06,178,1,sc3,3.0,2000.0,2000.0,44.0,1.0,103.30263308301801,11.310593415983021,11.015131457999814,0.10529104201123118,0.05185037502087653,0.03172066598199308,20.249149322509766,0.04230836033821106,24.04461252782494,478.6086995723543,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0178,scan06,178,1,sc4,4.0,6000.0,6000.0,124.0,1.0,103.30263308301801,31.085085749975406,30.76957154198317,0.11949479201575741,0.06180050002876669,0.027062334003858268,20.25114631652832,0.01349021214991808,22.01146616274491,1501.1733019077315,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0178,scan06,178,1,final,5.0,10000.0,10000.0,204.0,1.0,103.30263308301801,51.67670366697712,51.5300678749918,nan,nan,0.026107584009878337,20.24376678466797,0.008088475093245506,21.018942725728266,2502.79150906616,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0179,scan06,179,1,sc1,1.0,300.0,300.0,10.0,1.0,102.54921212495537,3.0755680829752237,2.7458743340102956,0.12477208295604214,0.05803195800399408,0.020759792008902878,20.1390380859375,0.212749645113945,24.361703608185053,94.660736449884,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0179,scan06,179,1,sc2,2.0,1000.0,1000.0,24.0,1.0,102.54921212495537,6.529675500001758,6.205405624990817,0.1133675419841893,0.06549608404748142,0.023936917015817016,20.24726676940918,0.0788576602935791,24.885828039608896,256.7571329662921,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0179,scan06,179,1,sc3,3.0,2000.0,2000.0,44.0,1.0,102.54921212495537,11.431253875023685,11.120448542002123,0.11083570803748444,0.0489548749756068,0.0290538749541156,20.25156021118164,0.04077436774969101,24.421210447791964,496.6738009404231,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0179,scan06,179,1,sc4,4.0,6000.0,6000.0,124.0,1.0,102.54921212495537,30.825347292004153,30.505887874984182,0.10406575002707541,0.0628415000392124,0.039166541013401,20.256088256835938,0.012797987088561058,23.04696972318925,1582.7557971941533,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0179,scan06,179,1,final,5.0,10000.0,10000.0,204.0,1.0,102.54921212495537,50.54917683399981,50.416746583010536,nan,nan,0.0214707080158405,20.26374053955078,0.007553531788289547,22.250391200883314,2682.684220772888,10000.0,204.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0180,scan06,180,1,sc1,1.0,300.0,300.0,10.0,1.0,102.25680291705066,2.8580442080274224,2.5580941670341417,0.10976445797132328,0.05215316696558148,0.027310000034049153,20.644105911254883,0.20554518699645996,24.888148844242096,100.43585166316947,300.0,10.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0180,scan06,180,1,sc2,2.0,1000.0,1000.0,24.0,1.0,102.25680291705066,6.2554218750447035,5.971462709014304,0.1037929579615593,0.05189816700294614,0.023813084000721574,20.703584671020508,0.07669913023710251,25.160247907508165,269.93245695249533,1000.0,24.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0180,scan06,180,1,sc3,3.0,2000.0,2000.0,44.0,1.0,102.25680291705066,11.173491165973246,10.86670008301735,0.10900799999944866,0.054452541982755065,0.030830125033389777,20.717124938964844,0.039829038083553314,24.322705208323896,520.1512749442877,2000.0,44.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0180,scan06,180,1,sc4,4.0,6000.0,6000.0,124.0,1.0,102.25680291705066,30.82969383400632,30.510969374969136,0.11501633300213143,0.061467291961889714,0.02921129099559039,20.708240509033203,0.012441751547157764,22.387425163411535,1664.415209590314,6000.0,124.0
20260522_103607_p78725_r14090,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan06_stk1,3c468.1_scan06_stk1,3c468p1_int0180,scan06,180,1,final,5.0,10000.0,10000.0,204.0,1.0,102.25680291705066,51.00833479204448,50.86967379198177,nan,nan,0.02631495799869299,20.71150016784668,0.007280278950929642,21.43605763989035,2844.877278390818,10000.0,204.0
