run_id,selfcal_dir,selfcal_name,label,scan_tag,start_integration,n_integrations,cycle,cycle_index,requested_niter,iterdone,nmajordone,stopcode,stack_elapsed_s,cycle_elapsed_s,tclean_elapsed_s,gaincal_elapsed_s,applycal_elapsed_s,export_elapsed_s,peak_jy_per_beam,residual_peak_jy_per_beam,model_sum_jy,dr_peak_over_residual,nminor_cycles_total,nmajor_cycles_used
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0132,scan05,132,1,sc3,3.0,2000.0,2000.0,44.0,1.0,103.34753379199537,11.31214666699816,10.987910666997777,0.1323978750006063,0.05666687499615364,0.0225669579958776,18.60870361328125,0.07373511046171188,24.172234307508916,252.37235689697803,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0132,scan05,132,1,sc4,4.0,6000.0,6000.0,124.0,1.0,103.34753379199537,31.2929079579917,30.981729542007088,0.12001041699841153,0.060521958002937026,0.020577250004862435,18.5853328704834,0.031934112310409546,23.63838721322827,581.9899638927852,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0132,scan05,132,1,final,5.0,10000.0,10000.0,204.0,1.0,103.34753379199537,51.293308332999004,51.1503760409978,nan,nan,0.024483415996655822,18.58108901977539,0.019636427983641624,23.58023745508399,946.2560622153175,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0133,scan05,133,1,sc1,1.0,300.0,300.0,10.0,1.0,100.1959667080082,2.94208358299511,2.6335001249972265,0.11696670899982564,0.05393966700648889,0.02406870799313765,18.607498168945312,0.1955072283744812,22.584447154775262,95.17549976875472,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0133,scan05,133,1,sc2,2.0,1000.0,1000.0,24.0,1.0,100.1959667080082,6.344387667006231,6.042921667001792,0.11086225000326522,0.05486833299801219,0.02011037500051316,18.534385681152344,0.0954929068684578,22.628162395209074,194.0917528742067,1000.0,24.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0133,scan05,133,1,sc3,3.0,2000.0,2000.0,44.0,1.0,100.1959667080082,11.02455462499347,10.73333379199903,0.10740441600501072,0.050052958002197556,0.02056179200008046,18.479387283325195,0.06077302247285843,20.731296572368592,304.07221052035374,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0133,scan05,133,1,sc4,4.0,6000.0,6000.0,124.0,1.0,100.1959667080082,30.66821250000794,30.344844791994547,0.12117266599670984,0.0631070420058677,0.027101958010462113,18.454090118408203,0.02470293454825878,15.635203835554421,747.0404004980438,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0133,scan05,133,1,final,5.0,10000.0,10000.0,204.0,1.0,100.1959667080082,49.08291849998932,48.958997084002476,nan,nan,0.020496999990427867,18.45238494873047,0.01532069593667984,13.43830546317622,1204.4090571990882,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0134,scan05,134,1,sc1,1.0,300.0,300.0,10.0,1.0,99.59393408299366,2.718698790995404,2.4200518329889746,0.11551641699043103,0.054186875000596046,0.023308625008212402,18.09611701965332,0.2023620754480362,22.55598641000688,89.42444862550421,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0134,scan05,134,1,sc2,2.0,1000.0,1000.0,24.0,1.0,99.59393408299366,6.128082666997216,5.839699208008824,0.10503666700969916,0.04987083400192205,0.020919542002957314,17.967443466186523,0.09823352843523026,24.60516128409654,182.9054066609575,1000.0,24.0
